"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gabrp",3.49213982946197,1.84546490101199e-06,0.00144269515575389,0.00442851978494427,0.433588652705736
"Uts2r",67.7084112993117,-7.83386725281776e-06,0.00144269543718602,0.00449072618244612,0.437671505196941
"Npnt",54.1519846529426,-9.95079920307719e-06,0.00144269540213524,0.00453479574434369,0.439957638033054
"Mettl15",143.867980085793,0.276414075621962,0.451200795538639,0.004588405076261,0.443144425102782
"Epcam",157.197887410768,1.5876294749622e-06,0.00144269516109359,0.00469187819821743,0.451096613796184
"Mmp3",70295.6287576847,0.250895776186204,0.202215956977357,0.00474407543601637,0.454069713481316
"Kit",124.111867124676,4.06584468979905e-06,0.00144269527008324,0.00478897103529379,0.456162013533005
"Tdrp",91.3217062275533,1.18117461734568e-05,0.00144269511814367,0.00483005130521266,0.456162013533005
"Rpl10-ps3",44.2400836971096,6.46346200110083e-06,0.00144269529240142,0.00481791102033459,0.456162013533005
"Prdm8",1981.33159181605,-1.30344866633154e-05,0.00144269518127715,0.00486867441999384,0.457784082909025
"Sytl1",28.7994313245326,6.74762191932764e-06,0.00144269514637834,0.00498171190879021,0.464815455604077
"Sowahb",5.47653493279851,1.90240835099925e-06,0.00144269523523798,0.00501401706885275,0.464815455604077
"Igfbp3",18552.3008399392,-0.339387573390322,0.426698140285496,0.00503056457292643,0.464815455604077
"Mdfi",444.958371213711,1.7842591522271e-05,0.00144269466899719,0.00499513582435493,0.464815455604077
"Fgr",30.6655290596805,6.02778267291593e-06,0.00144269509083753,0.00510939054697942,0.467275727757597
"Cilp2",3114.06182797387,-1.02550875900682e-05,0.00144270571834975,0.00513383732814506,0.467275727757597
"Gm48442",1.95992742126848,-1.50799667327742e-06,0.00144269511391237,0.00514476180767594,0.467275727757597
"Tdh",10.9966126539119,-5.04246177653877e-06,0.0014426953499576,0.00509191254547316,0.467275727757597
"Stard13",3887.65190919077,-2.42972942422788e-05,0.00144269250809102,0.00528893333509485,0.47796512962012
"Tmem40",11.4995193522434,3.93732896906111e-06,0.0014426950753543,0.00530724024175265,0.47796512962012
"Elf3",29.472461243017,1.63104009186052e-06,0.00144269519157613,0.00547555803997791,0.48899711634012
"Sln",2.60473170208012,-1.81920336807344e-06,0.00144269509423043,0.00547318973396804,0.48899711634012
"Upk2",3.36722588848929,1.7538484655142e-06,0.0014426951239193,0.0055445675119346,0.493096870728051
"Rbm3-ps",52.354840663574,1.05593586156465e-05,0.00144269438073119,0.00565700525259703,0.494848852915701
"Gabrg3",21.9136634647602,5.13699456037134e-06,0.00144269508998276,0.0056529274623516,0.494848852915701
"Cldn23",3.71976774954623,2.29909844791381,1.67964659796277,0.0056001459993023,0.494848852915701
"A830036E02Rik",17.0735402201421,6.01846893984681e-06,0.00144269495512289,0.00562561659818078,0.494848852915701
"A230072C01Rik",100.418387406329,1.42206198605027e-05,0.00144269145202716,0.00571665018373327,0.49802523070042
"Sh2d6",204.08698704516,-1.72819088193751e-05,0.0014426926376139,0.00577206972774183,0.500809171824885
"Rps8-ps4",13.0479353982058,-4.76613403794234e-06,0.00144269498904098,0.00589436701098175,0.509349674017792
"Oas3",236.529952760515,1.11774151285327e-05,0.00144269250037389,0.00604031336334194,0.519856646883751
"Fxyd3",82.2864185339116,7.06968554783676e-06,0.00144269474538814,0.00621946177392088,0.533125269488222
"D030062O11Rik",146.753367681618,-1.15852330323155e-05,0.00144267835525046,0.00628534032807404,0.536617215849649
"Gjb5",997.815579601847,-1.73656070221612e-05,0.00144269152016807,0.00633757099518116,0.537828509593286
"Krt19",1003.26390704813,6.16997211427198e-06,0.00144269491249646,0.00634992430741698,0.537828509593286
"A830008E24Rik",5.17743524405068,3.04792522250845e-06,0.0014426951234516,0.00639155682299517,0.538724800730109
"Irx4",9.09836225234415,5.99651541166697e-07,0.00144269508346198,0.00642647369287491,0.538724800730109
"Stap2",37.7069973202475,6.57602617944551e-06,0.00144269370459693,0.00643622677034192,0.538724800730109
"Scg2",121.55427591647,9.09501545764252e-06,0.00144269188645932,0.00677209304653234,0.542302176454802
"Elf5",23.770946488776,1.37635606304028e-06,0.00144269515305492,0.00680587684718648,0.542302176454802
"Arhgap40",7.80843386256159,2.56649885698367e-06,0.00144269513515834,0.00664534975336007,0.542302176454802
"Arhgef38",3.38234728488667,1.63203404862814e-06,0.00144269508481462,0.00675944751163763,0.542302176454802
"Clca3a2",46.8985475479754,1.29190682272699e-06,0.00144269515196502,0.00658319394671829,0.542302176454802
"Ttc39a",9.32272836939271,4.07065424257529e-06,0.00144269497434313,0.00654786986687188,0.542302176454802
"Mycl",16.9186301500735,3.91628399148124e-06,0.00144269505489411,0.00670476827125747,0.542302176454802
"Gm6565",23.9394402952905,4.94383308089716e-06,0.00144269493456106,0.00665721925716766,0.542302176454802
"Cxcl12",60173.2795831301,0.342729375038697,0.308932180865164,0.00657722634782524,0.542302176454802
"Sema7a",7503.45544079979,-1.92514150591787e-05,0.00144268922378133,0.00690167634496448,0.542302176454802
"Perp",76.0865635245016,6.88528083777686e-06,0.00144269461672696,0.0066752722255494,0.542302176454802
"Prr15l",2.49023144598913,1.36979405168002e-06,0.00144269511038164,0.00654125613587302,0.542302176454802
"Wnt9b",2.67101888241328,1.2838464784666e-06,0.00144269511346986,0.00693236795621731,0.542302176454802
"Esrrb",46.7844020370021,7.09278964274606e-06,0.00144269324968591,0.00688389620899557,0.542302176454802
"Fgf10",1468.69177779684,1.23781301460999e-05,0.00144269119478167,0.00691341735230316,0.542302176454802
"Gm32618",326.362702685585,-1.40347406223296e-05,0.00144269200254648,0.00691835086137941,0.542302176454802
"Col11a2",627.505650258932,-1.25362655639273e-05,0.00144269272857501,0.00693630501181414,0.542302176454802
"Col4a6",118.930979942883,1.12728840602866e-05,0.00144269296986576,0.00686621001679308,0.542302176454802
"Susd1",120.842941697754,1.34204370802627e-05,0.00144268679546119,0.00704168160682845,0.544923336850789
"Cpa1",2.37728596596041,-1.79968902116142e-06,0.00144269507830111,0.00702916360045314,0.544923336850789
"Lrrc9",34.3325730206124,7.35137691202534e-06,0.00144269424330727,0.00704642245927744,0.544923336850789
"9530014B07Rik",2.86822385770101,1.81062541095186e-06,0.00144269506949263,0.0071493565777266,0.55088760575811
"Herpud1",7604.89539488419,1.84335510609336e-05,0.00144268812799203,0.00746743783075734,0.571272376558009
"Rpl7a-ps5",36.1572445773078,6.42198938802474e-06,0.00144269446807936,0.00745465998159092,0.571272376558009
"Slamf7",8.65622149766137,2.67728854872291e-06,0.0014426950862492,0.0076677197538836,0.574460158424305
"Fermt1",14.0034305258547,1.10987651156243e-06,0.00144269512773894,0.00755501948009228,0.574460158424305
"Plb1",19.4849567247916,5.107722744136e-06,0.00144269465361586,0.00769750774500333,0.574460158424305
"Sprn",195.14793989706,-1.3698935356589e-05,0.00144269123338641,0.00768516100678081,0.574460158424305
"Lrrc1",829.084193344873,-2.30781020971725e-05,0.00144268389108956,0.00757532745982106,0.574460158424305
"Bmp6",2530.30670277975,-1.44422348338848e-05,0.00144269086449669,0.00765319426686078,0.574460158424305
"Grhl2",18.1582210798005,1.36777908332414e-06,0.00144269513893177,0.00765285173868581,0.574460158424305
"Rspo2",51.4524878140649,-7.86625885516545e-06,0.00144269392124254,0.00774124350633195,0.575711154700868
"Vwa2",3.36365701374824,1.55685165939457e-06,0.00144269507164819,0.00777853118126728,0.576475588656142
"Slc28a3",4.61582940938699,1.91239561970366e-06,0.00144269514477185,0.00782135413514034,0.577643538617424
"Pik3ap1",24.9665314469542,6.09069658913332e-06,0.00144269438131821,0.00789018999708728,0.580717983785624
"Tfcp2l1",18.4834612414864,3.90877544183086e-06,0.00144269492645177,0.00795224500440842,0.5832739428663
"Ptger3",476.685068541262,1.66828052849871e-05,0.00144268886985252,0.00801430829782957,0.583813639279435
"Plet1",197.124844702232,2.64374299786356e-06,0.00144269513641525,0.00800513996838246,0.583813639279435
"Adgrg2",2589.85941094286,-1.62867285800944e-05,0.00144268892282971,0.00809519133182895,0.587699876825024
"Urah",8.74995260697766,2.88809682822369e-06,0.00144269501655846,0.0082626787420236,0.595806131992405
"Epn3",12.934723703525,3.55821805928309e-06,0.00144269491330544,0.0082571214590107,0.595806131992405
"Scarna2",30.9249920092062,-6.00897715974877e-06,0.00144269429137427,0.00834224755055399,0.597781720584786
"Tyrp1",20.4014860372114,5.23977785347694e-06,0.00144269452489423,0.00840210439352679,0.597781720584786
"Npy1r",2492.89413894161,1.55322618055399e-05,0.00144268926263883,0.00835515057511575,0.597781720584786
"Gm17455",326.541200289713,-1.66373334862745e-05,0.0014426897187564,0.00839395046203953,0.597781720584786
"Crlf1",777.352977943565,-1.61202394766763e-05,0.00144268835114499,0.00850019297508769,0.602751225449408
"Gm43364",2.01814125808419,-1.25835149058981e-06,0.00144269509122903,0.00853221471785382,0.603018513039311
"Crabp2",4051.09934109887,-1.48437412848808e-05,0.00144268906826242,0.00877519229550328,0.61340492942864
"Cavin4",47.5392799667445,-6.90637595850115e-06,0.00144269388856176,0.00873808134105134,0.61340492942864
"Adgrg3",5.11395390951831,2.35833508079935e-06,0.00144269507245895,0.00879412989154628,0.61340492942864
"Gm10698",410.944521279708,1.85203456779303e-05,0.00144268180220081,0.00877199407875292,0.61340492942864
"Akirin1",2502.93709032625,2.91211623310948e-05,0.0014426710741413,0.00885095982681303,0.61535793662377
"Tmem132d",28.6292725294749,-7.46173806330195e-06,0.001442693593152,0.00896986101671623,0.621599719288283
"Gm41556",18.9824709027979,-4.57466842540281e-06,0.00144269461674775,0.00903341289422822,0.623977879658275
"Rasal1",4.95612611658488,1.64424016068413e-06,0.00144269513055797,0.00914712101772237,0.62711071968988
"Wif1",146.122055605004,-7.27725120565616e-06,0.00144269369551257,0.00917520675687795,0.62711071968988
"Gm16136",4.66723435671009,1.76497148242196e-06,0.00144269511878452,0.00918287553514859,0.62711071968988
"Pof1b",11.0583546816505,4.26267115060736e-06,0.00144269463886218,0.00919629194447772,0.62711071968988
"Rassf6",13.4450647905688,4.33625335929493e-06,0.00144269462248304,0.00930275071284768,0.630342575285781
"Proc",3.39601283909086,2.39819625316505e-06,0.00144269508245585,0.00930267195352608,0.630342575285781
"Ly9",25.504748581978,4.32630126156873e-06,0.00144269468835674,0.00939755837979801,0.632749167376684
"St14",69.1016491467642,1.51251632787461e-06,0.00144269512850769,0.00939518641587327,0.632749167376684
"Sema3g",138.335746314044,8.3872567223416e-06,0.00144268659812357,0.0094744673135302,0.635921479056568
"Rasgef1a",178.479751861839,-8.54528234658057e-06,0.00144269290052456,0.0095521162309953,0.637126152607387
"Smagp",33.3482622069162,6.19476130743565e-06,0.00144269395106754,0.00953959331268201,0.637126152607387
"Nudt17",60.2955862634782,-9.53438773836265e-06,0.00144269211106088,0.00962318244408917,0.639866685628159
"Fgf16",1108.28972967221,-1.52619853117529e-05,0.00144268747343906,0.00966320242989134,0.640532275352797
"Vdr",158.552246641727,1.04017948827255e-05,0.00144269159804382,0.00984609958134314,0.650635137660025
"Pkn3",327.466343463615,-1.26294730925627e-05,0.00144268970960092,0.0099009374407191,0.651524940898427
"Mpzl2",44.0194940608936,6.44631966232632e-06,0.00144269277026977,0.0100121898713776,0.651524940898427
"Lyz1",62.7823908187473,5.20829733618792e-06,0.00144269436600617,0.00995226015312821,0.651524940898427
"Tgtp2",456.62369818204,1.61864025922243e-05,0.00144268075439397,0.0100075070369445,0.651524940898427
"Six1",1714.9089590822,-2.43086330256871e-05,0.00144267429194152,0.00999868883203903,0.651524940898427
"Bend4",24.6976897962201,-6.04193499843737e-06,0.00144269388343674,0.0101146587717165,0.654562393825734
"Adgrg1",86.1662183323091,3.85907334143606e-06,0.00144269479577642,0.0101202019285276,0.654562393825734
"Il6",31036.2008311515,8.13375942721862e-05,0.0014437857224977,0.0102372819091952,0.660134577250342
"Klhdc8a",122.093233861129,-1.24195221472426e-05,0.00144268926041966,0.0105059768301449,0.672043344494993
"Zfp207",7298.37851874983,2.85071635825725e-05,0.00144266448511497,0.010502470308245,0.672043344494993
"Mapk13",11.3023730005027,3.57710273822497e-06,0.00144269473790402,0.0105164204020487,0.672043344494993
"Hpca",34.0004143726452,5.05742160730515e-06,0.00144269431502376,0.0106157589723634,0.675040930320837
"Nrxn3",18.3218646341885,4.28592268640205e-06,0.00144269452043481,0.0106265813618723,0.675040930320837
"Runx1t1",2387.89922253241,-2.0715641052493e-05,0.00144267836842497,0.0107054498486975,0.678033001693171
"Srgn",1399.95532411517,2.00249655365592e-05,0.00144267859452117,0.0107685387546975,0.680010920651669
"Rubcnl",34.5196612793954,-7.87215666630839e-06,0.00144269267774584,0.0108425296058898,0.682663574950184
"Cxcl15",29.0976946340385,1.18399715337025e-06,0.00144269510693337,0.0108855270720045,0.683354970073126
"4930426L09Rik",22.8153212094531,-6.43949843395981e-06,0.00144269348772278,0.0110088456925451,0.687054977958134
"Gm50431",137.434468346575,1.27396011648735e-05,0.00144268862504351,0.0109914343116654,0.687054977958134
"Vat1l",42.0952495937572,-8.12726274502224e-06,0.00144269243787056,0.0111033654768224,0.688925095166562
"Plekhh1",45.1217144714915,7.55989026005949e-06,0.00144269291091095,0.0110923082040868,0.688925095166562
"Creg1",4701.53884233383,2.23997001659868e-05,0.00144264174866703,0.011152674759625,0.689855553808883
"Clec4a2",11.2891198247371,3.37691833832969e-06,0.00144269454362529,0.0111919337294195,0.689855553808883
"Raet1e",37.1861102463571,8.72057699687081e-06,0.00144269199238112,0.0112153240803824,0.689855553808883
"Chrm4",8.91798769946482,-3.85125519471721e-06,0.00144269453837082,0.0113313183317178,0.694987524345359
"Gipc2",42.3410180400041,5.87515622029136e-06,0.00144269375003637,0.0114620183347948,0.700989453690144
"Cpxm1",44577.3403297031,1.55498925118747e-05,0.00144268479969766,0.0116153341600789,0.708336263750637
"Adal",565.87429317707,1.94727096143297e-05,0.00144267440381332,0.0119966513790494,0.711268130651195
"Clec4a3",14.2237294781719,3.47591390916341e-06,0.00144269468625482,0.011878236477395,0.711268130651195
"Mmp27",1097.79304780026,1.42516528415897e-05,0.00144268199362488,0.0119646920061659,0.711268130651195
"Nt5e",270.974791629084,-8.65613205031928e-06,0.00144269196097567,0.0117122798450513,0.711268130651195
"Ccr2",17.3477522802864,4.14630851221508e-06,0.00144269446873776,0.0119630959116253,0.711268130651195
"Gm11539",12.2311311238903,5.00553117078885e-06,0.00144269402971293,0.0119154924557382,0.711268130651195
"Hid1",84.9971801138424,1.04895019231011e-05,0.00144269025894781,0.0117774505303079,0.711268130651195
"9930004E17Rik",11.5839704979393,4.57081016349604e-06,0.00144269421476331,0.0118826161564808,0.711268130651195
"Rn18s",260760.814576158,-9.89504157428755e-06,0.00144269080432631,0.0119659406395144,0.711268130651195
"Adgre1",43.3687364655773,3.76995764231851e-06,0.00144269255200483,0.0117908166356899,0.711268130651195
"Vtcn1",11.7314092811075,3.70318630753542e-06,0.00144269459135531,0.0120681578936149,0.711554591384852
"Mir6240",46.9145383401729,-5.81985073140082e-06,0.00144269363944649,0.0120587914799255,0.711554591384852
"C530043A13Rik",7.83378090113852,1.93218390170852e-06,0.0014426950186183,0.0121492887602279,0.713982324589966
"Ntrk2",9835.61059176577,1.44234453252133e-05,0.00144268569581982,0.0121762352956685,0.713982324589966
"Slc36a2",341.769679745677,1.09748256994393e-05,0.0014426896951413,0.0122316803170822,0.715268451199459
"Ildr2",6100.47422526171,-1.9012411574198e-05,0.00144267805167275,0.0122789342139848,0.716069868478936
"Il7r",11.4753099781616,3.84185351747031e-06,0.00144269449951129,0.0124223641921003,0.722460330561822
"D030025P21Rik",12.0753129067877,-4.75620853589227e-06,0.00144269405283524,0.0125561724871493,0.726769664517644
"Ms4a7",16.4607500669167,3.31364693351121e-06,0.00144269470554485,0.0125645617600736,0.726769664517644
"Edil3",1044.5252502064,-1.05923790113914e-05,0.00144269154156859,0.0127776910201195,0.733137196595245
"Nptxr",837.722731614667,-2.13321693224118e-05,0.00144267238907691,0.0127466348555515,0.733137196595245
"Ms4a6c",14.340709709332,2.88640594019657e-06,0.00144269481994026,0.0127764662457711,0.733137196595245
"Gpd1",52.5799008120414,7.83973425097791e-06,0.0014426921242253,0.012909433549661,0.738710320868539
"Serpinb1b",40.1288112743893,8.39704571691944e-06,0.00144269161367384,0.0129499166989525,0.73904551342899
"Trim29",70.229933067538,6.76787503332989e-06,0.00144269289231372,0.0131633442237891,0.749080454211045
"Ankrd29",722.672828493035,-1.65117774659293e-05,0.00144268101181951,0.0131959450329532,0.749080454211045
"Kcnn4",334.294866323063,-1.25713406468341e-05,0.00144268684822977,0.0133880363002566,0.753968988898884
"Ucp2",508.94684908479,1.05734286394566e-05,0.00144268948870629,0.0133349292738996,0.753968988898884
"Col17a1",87.3453937151738,3.56142971402755e-06,0.0014426946386973,0.0133852048065361,0.753968988898884
"Tmprss11a",4.03486536271059,1.7162122144651e-06,0.00144269503301877,0.0134643777817563,0.755101561461718
"Atp2c2",12.2138006731887,3.30890818982972e-06,0.00144269461653422,0.0134789024979814,0.755101561461718
"Hif3a",50.234795400957,7.19194239197456e-06,0.0014426924553405,0.0135578909554422,0.757538284170051
"Emilin3",873.654003046276,-1.45874457695085e-05,0.00144268372385287,0.0136338521851952,0.759793579741008
"Anapc10",704.98840560239,1.68688283783945e-05,0.00144267701810109,0.0136743480866414,0.760065847815817
"Tomm5",943.798021293425,1.33876136985028e-05,0.00144268552273681,0.0137391187234869,0.761682467621048
"Camk4",204.392150568089,-9.89630343349805e-06,0.00144268990513724,0.0137872340736912,0.762369751473745
"Ralyl",2.05560064487904,-1.52442997753239e-06,0.00144269493588458,0.0140747063359463,0.767977087714314
"Dok1",2578.82967738036,-2.04391467011697e-05,0.00144267160769769,0.0140915805459744,0.767977087714314
"Esrp2",20.1248377591336,4.40219894022534e-06,0.00144269413952384,0.0140253594253044,0.767977087714314
"Rnf144b",141.18425724918,-8.08856141789364e-06,0.00144269158987883,0.0140366494434188,0.767977087714314
"Nkd2",823.728404858935,-1.81461919864575e-05,0.00144267656676891,0.0141045267233888,0.767977087714314
"Zfp36l1-ps",4.68615097810551,2.53038719301586e-06,0.00144269485253373,0.0140771973113087,0.767977087714314
"Clstn1",23830.7384805747,-2.71077862913327e-05,0.00144265290043061,0.0142795943226371,0.775530944586176
"Dbx1",5.47352133378837,-2.6227042769407e-06,0.00144269481187806,0.0143894541219922,0.77951398167462
"Elapor1",12.8999357157539,1.67280581876924e-06,0.00144269440048841,0.0144659381561643,0.78101111774709
"Macc1",8.08420883420421,3.13547117769148e-06,0.00144269463443724,0.0144902737363122,0.78101111774709
"Pirb",40.7658968246423,5.45011707790568e-06,0.00144269351435722,0.0145925947955019,0.784544945378321
"Rpl21-ps8",49.7860645453304,8.19056597472902e-06,0.00144269126317865,0.0147161886218204,0.789201834030487
"Myl6b",146.423603249992,1.25067818948761e-05,0.00144267511085577,0.0147535872754388,0.789224478212947
"Tmprss2",46.7067211124006,1.1083815248853e-06,0.00144269508371135,0.0147947397499477,0.78944731305721
"Btn1a1",46.08429791156,7.8907862111021e-07,0.00144269508033326,0.0148908083128245,0.79071102063222
"Myo1f",62.454740814459,4.73224728808979e-06,0.00144269395132438,0.0148925145377695,0.79071102063222
"Slc5a1",5.35753130355503,2.23732985096124e-06,0.00144269487759847,0.0149815868064659,0.79230977124003
"Tmprss4",2.02033174184388,1.18815215104244e-06,0.00144269504676753,0.0150271915532231,0.79230977124003
"Dio3os",173.460668377983,-1.29266823643619e-05,0.00144268503081704,0.0150339888189754,0.79230977124003
"Selenop",50818.3293574049,5.24650703353998e-06,0.00144264228278279,0.0151378369471236,0.795817713791642
"Oprd1",6.60896107837122,-3.09149454060642e-06,0.00144269460257488,0.0152028461017783,0.797271614733063
"Prex2",674.353622579805,5.70781249803787e-06,0.00144269331820393,0.0155133791560442,0.810374142967473
"Ccl7",17476.7493317494,1.15760288964388e-05,0.00144268692598935,0.0156045620670742,0.810374142967473
"Jag2",40.6862715717277,5.22576522864814e-06,0.00144269350952532,0.0155939230614181,0.810374142967473
"Wnt7b",16.4403926523558,4.42535649804471e-06,0.00144269394316354,0.0156025438749891,0.810374142967473
"Gm44700",5.36092710036647,2.82354249855365e-06,0.00144269469158877,0.015681928604069,0.810448145581716
"Kcnma1",1391.64392782369,-1.17428246172586e-05,0.00144268648140261,0.0156632155384355,0.810448145581716
"4930594C11Rik",2.6007918456839,-1.86609666877167e-06,0.00144269492840591,0.0158940310187955,0.813951225718025
"St7l",1369.98101099871,-1.40477647939238e-05,0.00144262753208323,0.0158970221702765,0.813951225718025
"Lhx8",155.873037694428,7.77400972265352e-06,0.00144269142423116,0.015913870055985,0.813951225718025
"Slc38a1",118.529464302339,-1.03399206861783e-05,0.00144268828361798,0.0159013543530042,0.813951225718025
"Mamdc2",1245.27375082322,-5.31961165378048e-05,0.00144314071733051,0.0159428291214253,0.813951225718025
"Entpd1",960.247042101914,1.51848568419784e-05,0.00144268027940456,0.0159785215318522,0.813951225718025
"Pdzk1ip1",2.08612726985513,1.14063079801076e-06,0.00144269504805859,0.0160529481070387,0.815795534277701
"Trim71",8.15599247543906,2.94843882386226e-06,0.00144269462690084,0.0160934429241328,0.815910797559834
"Atp6v0d2",202.095824067499,1.19225837062604e-05,0.00144268644770476,0.0162701401744321,0.819076318409014
"Cldn4",140.142635963677,9.76216311144267e-07,0.00144269508039913,0.0162440173326839,0.819076318409014
"Rflnb",1496.53791539046,-2.94674703950373e-05,0.00144275184411951,0.0162710063252165,0.819076318409014
"Mcf2l",1405.94127700735,-1.53041111090856e-05,0.00144267950749031,0.0163768536628161,0.822464857833285
"Rabl2",827.879034424067,1.09674849185326e-05,0.00144259685815923,0.016502725826489,0.826840798217324
"1700023B13Rik",4.62210221357284,2.92586983110982e-06,0.00144269458897807,0.0167013091865237,0.834830780508578
"Sbsn",3790.61088305827,-1.39035888440299e-05,0.00144268195614519,0.0167493962828695,0.835278304349455
"Cdk18",133.515275150503,9.47167143116172e-06,0.00144268988131024,0.0168742194489756,0.835415021889082
"Crp",15.5817389734525,2.86889004625568e-06,0.00144269467866121,0.016816076603544,0.835415021889082
"Zfp819",1.95873143829152,-1.47353990455525e-06,0.00144269492921683,0.0169086998433322,0.835415021889082
"D430019H16Rik",481.676906283603,-1.10710487697298e-05,0.00144268677837671,0.0169051532418252,0.835415021889082
"Gm37083",2.90789992567354,-2.1605263957215e-06,0.00144269484218798,0.0171200374677449,0.841958709012782
"Rspo3",400.331478391578,-1.11224730186748e-05,0.00144268652923637,0.0170968152035724,0.841958709012782
"Pitx2",18.9585246344644,-4.99180147881447e-06,0.00144269338669798,0.0172620029630951,0.846793310101163
"Cux1",3012.7492200863,-1.51325057828236e-05,0.00144258603170674,0.0172976894304773,0.846793310101163
"Ckmt1",5.65384344985149,6.07825429339261e-07,0.00144269507803978,0.0177620915236763,0.851941756137856
"Rspo4",10.6253649996579,2.73325031310189e-06,0.00144269466918058,0.0176124215394609,0.851941756137856
"R3hdml",4.51007446845755,2.04762043940762e-06,0.00144269489701665,0.0175687209235092,0.851941756137856
"Pck1",7.82143704534707,3.08245792766944e-06,0.00144269449763592,0.0175152897013446,0.851941756137856
